Date,Open,High,Low,Close,Adj Close,Volume
03-05-2021,2910.297852,3418.716309,2845.253174,3391.801758,3391.801758,88360
04-05-2021,3393.490723,3401.639648,3203.862061,3203.862061,3203.862061,327970
05-05-2021,3205.413086,3553.195068,3198.414063,3547.339355,3547.339355,23580
06-05-2021,3547.471436,3644.062012,3445.902588,3558.105469,3558.105469,1168
07-05-2021,3554.914307,3783.160156,3294.127197,3480.824463,3480.824463,136175
08-05-2021,3480.227539,3983.559326,3407.064697,3918.589355,3918.589355,135514
09-05-2021,3920.338379,4033.447021,3775.20166,3903.696533,3903.696533,21325
10-05-2021,3905.682129,4214.354492,3722.330078,3924.971191,3924.971191,243914
11-05-2021,3924.787109,4145.237793,3843.677002,4119.522949,4119.522949,22285
12-05-2021,4116.811523,4354.452148,3955.263916,3955.263916,3955.263916,258179
13-05-2021,3947.286865,3999.828857,3618.448486,3724.919434,3724.919434,94512
14-05-2021,3725.072021,4171.308594,3716.224609,4071.867188,4071.867188,16163
15-05-2021,4072.183594,4111.131836,3651.614502,3651.614502,3651.614502,304006
16-05-2021,3643.598389,3852.885498,3641.664063,3767.661621,3767.661621,86101
17-05-2021,3768.846191,3769.134521,3108.325684,3276.175293,3276.175293,87533
18-05-2021,3285.906982,3558.870605,3263.430176,3387.749756,3387.749756,104288
19-05-2021,3381.811279,3438.189453,2019.736572,2503.097168,2503.097168,9052
20-05-2021,2500.695557,2982.507813,2190.789063,2770.960449,2770.960449,42583
21-05-2021,2775.350098,2928.128418,2127.795654,2422.519531,2422.519531,28816
22-05-2021,2422.687256,2436.600586,2282.233398,2282.233398,2282.233398,30152
23-05-2021,2283.22168,2363.93335,1728.668945,2122.510498,2122.510498,257061
24-05-2021,2119.394531,2651.595215,2092.349365,2627.021484,2627.021484,219275
25-05-2021,2632.160889,2732.260986,2392.252441,2682.633057,2682.633057,332222
26-05-2021,2692.146729,2897.108398,2638.692139,2876.861328,2876.861328,215118
27-05-2021,2879.285156,2879.349121,2634.231201,2730.591309,2730.591309,367257
28-05-2021,2728.564453,2753.955566,2334.295898,2417.099854,2417.099854,203140
29-05-2021,2417.678955,2557.242676,2206.156494,2270.628174,2270.628174,71961
30-05-2021,2276.345215,2462.161377,2182.598389,2381.085205,2381.085205,158895
31-05-2021,2380.158691,2654.569824,2303.096191,2646.587402,2646.587402,557253
01-06-2021,2653.772949,2709.340088,2527.689941,2630.695068,2630.695068,160256
02-06-2021,2632.887695,2819.32666,2555.824463,2705.250732,2705.250732,76691
03-06-2021,2702.222656,2861.998535,2664.140869,2843.660645,2843.660645,30045
04-06-2021,2844.142822,2848.738037,2556.943359,2651.596924,2651.596924,56831
05-06-2021,2643.332031,2798.914307,2552.089111,2622.973389,2622.973389,28284
06-06-2021,2624.786865,2735.626709,2611.669922,2684.643066,2684.643066,6139
07-06-2021,2685.788818,2847.241699,2573.176758,2593.937256,2593.937256,247877
08-06-2021,2587.520508,2617.789307,2316.698975,2542.834229,2542.834229,9218
09-06-2021,2538.426514,2623.716309,2415.164795,2617.60083,2617.60083,135589
10-06-2021,2620.162109,2631.321289,2436.216309,2470.700439,2470.700439,29777
11-06-2021,2470.908691,2479.657227,2326.859619,2350.362061,2350.362061,264425
12-06-2021,2352.961914,2446.94751,2266.040283,2371.88916,2371.88916,16892
13-06-2021,2372.710449,2528.287109,2312.094727,2496.283691,2496.283691,17310
14-06-2021,2497.253174,2575.687744,2468.518066,2537.350586,2537.350586,23790
15-06-2021,2584.819092,2606.846191,2520.264648,2572.418457,2572.418457,18711
16-06-2021,2543.513672,2549.676514,2334.305908,2339.842041,2339.842041,3942
17-06-2021,2340.11499,2449.555664,2313.982178,2360.035156,2360.035156,29024
18-06-2021,2362.040771,2362.653564,2170.275391,2189.133057,2189.133057,565266
19-06-2021,2188.948486,2263.25,2167.878418,2176.220459,2176.220459,111901
20-06-2021,2171.50293,2252.302002,2050.45874,2231.875244,2231.875244,158881
21-06-2021,2231.32251,2241.055664,1876.492676,1880.712646,1880.712646,330913
22-06-2021,1880.572266,1948.03833,1726.982056,1799.776245,1799.776245,32969
23-06-2021,1799.829224,2041.172974,1789.449097,1995.708008,1995.708008,46264
24-06-2021,1981.84314,2030.737793,1914.789429,1987.914429,1987.914429,166745
25-06-2021,1987.43335,2016.242798,1794.404663,1813.10498,1813.10498,28006
26-06-2021,1812.164673,1850.131104,1719.720093,1823.705444,1823.705444,360281
27-06-2021,1828.442017,1933.024414,1814.916748,1930.932251,1930.932251,258071
28-06-2021,1932.707153,2135.940186,1923.671875,2078.040039,2078.040039,29012
29-06-2021,2076.721924,2242.252441,2073.801025,2168.149414,2168.149414,36999
30-06-2021,2167.391357,2279.435303,2131.51416,2272.306396,2272.306396,138089
01-07-2021,2274.017822,2274.017822,2080.142334,2109.500488,2109.500488,24314
02-07-2021,2109.794922,2141.139648,2011.1698,2138.091309,2138.091309,53717
03-07-2021,2138.019043,2229.327393,2119.991699,2224.846436,2224.846436,115144
04-07-2021,2224.2854,2383.683594,2191.808594,2321.341064,2321.341064,318631
05-07-2021,2321.939697,2322.129395,2162.335205,2204.33374,2204.33374,99989
06-07-2021,2198.510742,2345.93335,2197.842285,2324.837158,2324.837158,125822
07-07-2021,2324.220215,2401.537842,2298.149902,2307.621338,2307.621338,14121
08-07-2021,2310.318359,2318.098389,2121.968506,2126.748535,2126.748535,69627
09-07-2021,2125.796631,2181.435791,2062.109131,2148.812012,2148.812012,11191
10-07-2021,2147.459473,2182.508057,2081.910156,2110.356689,2110.356689,70029
11-07-2021,2111.173584,2172.405273,2083.592773,2139.958252,2139.958252,127024
12-07-2021,2140.75415,2224.189697,1954.61499,2018.322144,2018.322144,50015787
13-07-2021,2017.522949,2024.585449,1925.571289,1940.881104,1940.881104,47074037
14-07-2021,1940.087036,2017.746216,1874.466064,1999.493042,1999.493042,45632143
15-07-2021,1999.780762,2040.186523,1877.93689,1900.776855,1900.776855,45236117
16-07-2021,1904.429199,1952.575562,1860.195801,1867.048218,1867.048218,42994616
17-07-2021,1867.737061,1916.793701,1858.729736,1899.574463,1899.574463,42689321
18-07-2021,1900.753418,1980.251709,1867.772461,1979.566162,1979.566162,44077555
19-07-2021,1979.494385,1980.518799,1822.652466,1824.297119,1824.297119,40548919
20-07-2021,1823.091675,1832.609863,1747.66626,1776.994019,1776.994019,41378167
21-07-2021,1776.225342,1978.604858,1758.284424,1960.899292,1960.899292,52640463
22-07-2021,1961.706177,1993.328979,1943.88147,1987.19751,1987.19751,54734548
23-07-2021,1987.247803,2210.546631,1986.657104,2113.172852,2113.172852,55599084
24-07-2021,2113.48999,2186.587158,2077.162354,2182.648438,2182.648438,54701039
25-07-2021,2181.163574,2188.130371,2106.300781,2164.715332,2164.715332,54191507
26-07-2021,2164.046387,2424.138916,2157.059082,2258.857666,2258.857666,56261450
27-07-2021,2258.670654,2299.617676,2230.200195,2275.703125,2275.703125,55888033
28-07-2021,2276.339111,2338.418457,2246.16333,2282.55957,2282.55957,57051980
29-07-2021,2281.248779,2361.58667,2211.009033,2342.563232,2342.563232,60452440
30-07-2021,2343.165039,2461.150146,2305.842285,2460.114502,2460.114502,79974120
31-07-2021,2461.741455,2552.902832,2275.916016,2542.307617,2542.307617,107168113
01-08-2021,2541.443359,2677.483154,2368.374023,2587.73999,2587.73999,122928322
02-08-2021,2586.432373,2679.91626,2546.615967,2602.395752,2602.395752,114789672
03-08-2021,2603.264404,2618.199463,2455.181885,2506.599609,2506.599609,112484088
04-08-2021,2507.841553,2820.14209,2451.70459,2756.004395,2756.004395,141949208
05-08-2021,2756.132324,2810.706055,2546.879883,2796.525635,2796.525635,161709871
06-08-2021,2796.731445,2917.489502,2704.033936,2799.041504,2799.041504,157896738
07-08-2021,2799.281738,3129.631348,2758.342285,3087.42749,3087.42749,162019283
08-08-2021,3086.558838,3165.181641,2953.601807,2998.357422,2998.357422,141898428
09-08-2021,3000.513184,3164.49292,2899.784424,3146.107178,3146.107178,160619156
10-08-2021,3145.259033,3187.44043,3065.964355,3129.47583,3129.47583,159660396
11-08-2021,3128.852051,3280.365723,3101.92334,3194.392334,3194.392334,163104686
12-08-2021,3192.900879,3263.007324,3033.314209,3087.542725,3087.542725,146549514
13-08-2021,3089.313232,3319.977539,3066.664063,3299.651367,3299.651367,163009620
14-08-2021,3300.432617,3357.092041,3227.323486,3272.424561,3272.424561,164342434
15-08-2021,3273.114258,3309.353516,3179.976318,3271.191162,3271.191162,158757016
16-08-2021,3272.246826,3482.154297,3063.343506,3164.445313,3164.445313,144622969
17-08-2021,3159.587646,3272.140381,3076.180908,3077.916992,3077.916992,125917769
18-08-2021,3079.791748,3100.700439,2953.835693,3044.882813,3044.882813,178828819
19-08-2021,3041.561523,3155.843994,2945.577881,3147.754395,3147.754395,211073727
20-08-2021,3149.08667,3313.255859,3102.815674,3275.537354,3275.537354,220202878
21-08-2021,3275.094238,3321.015381,3183.946045,3183.946045,3183.946045,210068441
22-08-2021,3182.979004,3253.638428,3182.358154,3241.204834,3241.204834,188888211
23-08-2021,3240.855225,3498.330811,3229.745361,3288.28418,3288.28418,201549911
24-08-2021,3288.506836,3386.5354,3093.733398,3195.638672,3195.638672,192703351
25-08-2021,3196.368164,3288.716309,3071.823486,3226.817627,3226.817627,210798426
26-08-2021,3226.817627,3246.330322,2978.139893,3123.727051,3123.727051,210746405
27-08-2021,3120.086426,3268.204346,3092.052002,3190.41333,3190.41333,210585839
28-08-2021,3190.425537,3284.233154,3127.377686,3239.164063,3239.164063,212994098
29-08-2021,3235.444092,3271.125,3146.54126,3220.921631,3220.921631,206638956
30-08-2021,3220.828857,3356.122314,3150.407715,3232.549561,3232.549561,180369044
31-08-2021,3233.962158,3525.760498,3203.365967,3435.947021,3435.947021,184620000
01-09-2021,3435.558594,3869.017822,3370.231689,3722.669434,3722.669434,189817290
02-09-2021,3722.712402,3815.108643,3691.798828,3696.786377,3696.786377,179010059
03-09-2021,3696.25415,4025.322754,3666.705566,3944.618408,3944.618408,189614190
04-09-2021,3945.541748,4070.221436,3863.2229,3913.299316,3913.299316,176351046
05-09-2021,3914.86377,4024.27124,3828.341797,3996.598389,3996.598389,169577272
06-09-2021,3995.935303,4084.634033,3692.106201,3953.047607,3953.047607,162825743
07-09-2021,3953.347412,3970.019531,3290.664063,3341.993408,3341.993408,152115760
08-09-2021,3341.429443,3380.705566,3326.355713,3352.731934,3352.731934,171935408
09-09-2021,3317.710205,3508.675537,3256.649414,3259.594971,3259.594971,185603171
10-09-2021,3257.373779,3438.123535,3111.034912,3164.256836,3164.256836,226649000
11-09-2021,3161.83667,3288.830566,3161.83667,3204.056641,3204.056641,317408485
12-09-2021,3204.070801,3392.554688,3169.669678,3347.901367,3347.901367,203564404
13-09-2021,3346.172119,3362.263428,3141.738281,3224.467773,3224.467773,194780929
14-09-2021,3223.068115,3398.494873,3187.838379,3398.005371,3398.005371,203380023
15-09-2021,3400.355469,3546.323975,3343.793945,3545.408203,3545.408203,193402520
16-09-2021,3559.046631,3718.651855,3493.683594,3557.751709,3557.751709,210684725
17-09-2021,3558.599609,3564.524902,3332.636719,3359.644043,3359.644043,199427987
18-09-2021,3360.861328,3568.554932,3346.990479,3430.318604,3430.318604,209339521
19-09-2021,3430.568848,3431.892334,3266.813965,3309.405762,3309.405762,208389719
20-09-2021,3309.180908,3316.314941,2892.792969,2947.750977,2947.750977,189132358
21-09-2021,2943.962158,3070.494141,2660.020264,2736.114746,2736.114746,170677738
22-09-2021,2740.105713,3053.641357,2730.543701,3041.496826,3041.496826,198086515
23-09-2021,3042.921631,3154.076416,2995.032959,3141.210205,3141.210205,187702826
24-09-2021,3140.764404,3145.534424,2765.334717,2904.748047,2904.748047,172225222
25-09-2021,2904.609863,2935.753906,2806.04541,2898.174316,2898.174316,180009548
26-09-2021,2897.007568,3087.496094,2715.666016,2996.144287,2996.144287,194559443
27-09-2021,2996.774658,3119.586426,2926.130127,2926.130127,2926.130127,171109399
28-09-2021,2924.911377,2971.094727,2780.773438,2805.65918,2805.65918,172661733
29-09-2021,2806.254395,2981.813477,2773.969482,2830.395508,2830.395508,171355612
30-09-2021,2832.727051,3037.502686,2823.342041,2995.409668,2995.409668,183754549
01-10-2021,2994.878906,3284.583496,2966.892578,3263.273926,3263.273926,202323638
02-10-2021,3263.577881,3493.955322,3213.269287,3329.407715,3329.407715,191930686
03-10-2021,3328.927246,3520.58667,3281.432617,3417.355957,3417.355957,179098658
04-10-2021,3416.762207,3436.566162,3253.375732,3376.088379,3376.088379,162050125
05-10-2021,3377.929932,3482.844482,3342.621094,3479.141602,3479.141602,165522056
06-10-2021,3480.036133,3568.639404,3262.120605,3488.428955,3488.428955,158871227
07-10-2021,3490.529053,3704.854004,3393.380615,3532.018311,3532.018311,176265158
08-10-2021,3527.696777,3706.949707,3444.39917,3451.444336,3451.444336,157253500
09-10-2021,3450.294678,3648.136719,3426.608154,3548.891113,3548.891113,149177050
10-10-2021,3544.867432,3595.724854,3377.279785,3379.820313,3379.820313,145270038
11-10-2021,3376.718994,3552.205322,3353.358154,3460.059814,3460.059814,145628455
12-10-2021,3457.806396,3518.183838,3311.862061,3468.697754,3468.697754,137193478
13-10-2021,3467.578857,3583.820068,3393.875977,3580.62207,3580.62207,150856858
14-10-2021,3582.431396,3794.491699,3566.621094,3761.237305,3761.237305,178402691
15-10-2021,3759.722412,3868.023193,3709.647461,3837.466797,3837.466797,159970487
16-10-2021,3835.888916,3933.24707,3778.761719,3805.178467,3805.178467,160325954
17-10-2021,3803.026611,3886.480957,3633.993164,3820.070313,3820.070313,145018890
18-10-2021,3818.827637,3859.63623,3659.943359,3722.723389,3722.723389,137335755
19-10-2021,3722.720215,3855.914307,3710.827637,3851.221436,3851.221436,178114939
20-10-2021,3851.842041,4141.045898,3807.691406,4124.60791,4124.60791,174213975
21-10-2021,4135.324219,4339.042969,4007.638184,4033.923584,4033.923584,158970163
22-10-2021,4029.526855,4137.535645,3884.682129,3946.125244,3946.125244,157719990
23-10-2021,3947.287842,4143.188477,3920.728516,4142.174805,4142.174805,188932212
24-10-2021,4144.091797,4158.064453,3941.89917,4062.309326,4062.309326,157928645
25-10-2021,4058.432617,4208.303711,4046.143799,4188.11377,4188.11377,19829899
26-10-2021,4189.202637,4261.908691,4080.767822,4105.769531,4105.769531,15031920
27-10-2021,4105.339355,4272.623535,3910.161377,3910.208496,3910.208496,14585358
28-10-2021,3900.767334,4266.695801,3891.11084,4260.590332,4260.590332,22117245
29-10-2021,4260.864258,4427.069336,4247.54248,4385.495117,4385.495117,13700208
30-10-2021,4385.570801,4398.077637,4223.174316,4290.881348,4290.881348,15812415
31-10-2021,4295.682617,4364.005371,4152.056641,4260.038086,4260.038086,12224851
01-11-2021,4260.850098,4349.867676,4135.246094,4297.760254,4297.760254,18204029
02-11-2021,4295.123535,4569.732422,4261.52832,4555.104492,4555.104492,6410506
03-11-2021,4559.967285,4634.341797,4435.641113,4576.339355,4576.339355,7451377
04-11-2021,4573.983398,4576.23291,4400.432129,4510.127441,4510.127441,53952788
05-11-2021,4508.575195,4541.830566,4421.855957,4454.978027,4454.978027,8380487
06-11-2021,4452.738281,4500.226074,4309.683594,4491.882813,4491.882813,4444066
07-11-2021,4493.882813,4609.404785,4480.999512,4588.470703,4588.470703,5605993
08-11-2021,4589.171875,4788.200684,4588.385742,4777.916992,4777.916992,12290721
09-11-2021,4775.900391,4802.454102,4684.552246,4703.685547,4703.685547,7272012
10-11-2021,4701.675781,4823.692871,4459.463379,4593.195313,4593.195313,10263447
11-11-2021,4593.736816,4743.185059,4544.366211,4690.418945,4690.418945,18034984
12-11-2021,4692.946289,4775.855957,4483.918945,4635.129395,4635.129395,7323511
13-11-2021,4631.25,4664.225098,4554.536621,4619.34375,4619.34375,4060859
14-11-2021,4619.769531,4658.699707,4485.455566,4593.057617,4593.057617,8245269
15-11-2021,4592.172852,4729.300781,4518.095703,4533.257324,4533.257324,16536273
16-11-2021,4527.986328,4982.427246,4119.984863,4193.006348,4193.006348,10391055
17-11-2021,4187.090332,4353.973145,4082.296143,4253.117188,4253.117188,7020766
18-11-2021,4254.260254,4309.368652,3931.490234,3968.606445,3968.606445,9661593
19-11-2021,3967.197998,4282.475586,3956.953369,4273.412109,4273.412109,89909858
20-11-2021,4269.118652,4404.421387,4182.658203,4380.911133,4380.911133,4263025
21-11-2021,4379.599121,4391.058105,4230.555176,4230.555176,4230.555176,10829337
22-11-2021,4243.874023,4274.23291,4009.448975,4066.838867,4066.838867,15233474
23-11-2021,4063.864258,4356.924805,4045.449707,4315.481934,4315.481934,16244897
24-11-2021,4315.158203,4342.06543,4151.870117,4216.858398,4216.858398,16500402
25-11-2021,4245.353027,4518.316406,4220.12207,4253.85498,4253.85498,10929949
26-11-2021,4489.004883,4518.166992,3910.695068,4005.931152,4005.931152,10459816
27-11-2021,4003.519531,4156.751953,4003.519531,4056.085449,4056.085449,10735401
28-11-2021,4068.257813,4267.328613,3961.781982,4263.228516,4263.228516,11542956
29-11-2021,4264.729004,4429.45166,4250.085938,4411.442871,4411.442871,11351337
30-11-2021,4416.79834,4718.213867,4327.910645,4603.839844,4603.839844,11306551
01-12-2021,4592.504883,4744.919922,4500.38916,4555.118164,4555.118164,14478284
02-12-2021,4554.525879,4599.619141,4414.123047,4483.971191,4483.971191,4493615
03-12-2021,4483.130859,4615.753906,4075.438721,4195.86084,4195.86084,12085612
